time_s,cart_pos_m,cart_vel_mps,pendulum_angle_wrapped_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N,mass_matrix_11,mass_matrix_12,mass_matrix_22
6.740000,-0.777287,0.970788,0.157014,-8.343718,3.077497,-7.622713,2.169230,2.500000,0.296310,0.180000
6.760000,-0.757397,1.010962,-0.010976,-8.434223,0.901170,-1.322410,2.090452,2.500000,0.299982,0.180000
6.780000,-0.737147,1.006566,-0.179491,-8.395955,-1.315165,5.075680,1.985798,2.500000,0.295180,0.180000
6.800000,-0.717413,0.960507,-0.346007,-8.237230,-3.213952,10.584133,1.855654,2.500000,0.282220,0.180000
6.820000,-0.698946,0.881643,-0.508339,-7.982548,-4.573694,14.616938,1.700804,2.500000,0.262066,0.180000
6.840000,-0.682289,0.781447,-0.664877,-7.662885,-5.354257,17.110268,1.522424,2.500000,0.236098,0.180000
6.860000,-0.667758,0.670769,-0.814612,-7.306546,-5.642059,18.346134,1.322076,2.500000,0.205845,0.180000
6.880000,-0.655471,0.558159,-0.957038,-6.934822,-5.570379,18.712991,1.101687,2.500000,0.172783,0.180000
6.900000,-0.645404,0.449499,-1.091996,-6.561502,-5.265833,18.554825,0.863529,2.500000,0.138214,0.180000
6.920000,-0.637440,0.348411,-1.219540,-6.194454,-4.827493,18.120075,0.610187,2.500000,0.103223,0.180000
6.940000,-0.631404,0.256820,-1.339842,-5.837480,-4.325276,17.566023,0.344525,2.500000,0.068672,0.180000
6.960000,-0.627098,0.175510,-1.453117,-5.492001,-3.805811,16.981642,0.069648,2.500000,0.035222,0.180000
6.980000,-0.624315,0.104503,-1.559599,-5.158125,-3.299058,16.410542,-0.211144,2.500000,0.003359,0.180000
7.000000,-0.622853,0.043336,-1.659516,-4.835379,-2.823711,15.868712,-0.494403,2.500000,-0.026581,0.180000
7.020000,-0.622521,-0.008732,-1.753084,-4.523173,-2.390983,15.356709,-0.776583,2.500000,-0.054384,0.180000
7.040000,-0.623147,-0.052627,-1.840509,-4.220960,-2.006936,14.867642,-1.054090,2.500000,-0.079936,0.180000
7.060000,-0.624578,-0.089352,-1.921987,-3.928376,-1.674023,14.392241,-1.323337,2.500000,-0.103205,0.180000
7.080000,-0.626681,-0.119928,-1.997707,-3.645236,-1.391993,13.921956,-1.580798,2.500000,-0.124218,0.180000
7.100000,-0.629341,-0.145355,-2.067859,-3.371504,-1.158530,13.450703,-1.823055,2.500000,-0.143054,0.180000
7.120000,-0.632467,-0.166567,-2.132631,-3.107236,-0.969716,12.975658,-2.046856,2.500000,-0.159822,0.180000
7.140000,-0.635981,-0.184408,-2.192212,-2.852501,-0.820444,12.497365,-2.249159,2.500000,-0.174656,0.180000
7.160000,-0.639825,-0.199609,-2.246795,-2.607338,-0.704823,12.019368,-2.427178,2.500000,-0.187703,0.180000
7.180000,-0.643952,-0.212783,-2.296569,-2.371686,-0.616538,11.547577,-2.578426,2.500000,-0.199114,0.180000
7.200000,-0.648326,-0.224410,-2.341724,-2.145344,-0.549186,11.089487,-2.700751,2.500000,-0.209040,0.180000
7.220000,-0.652921,-0.234848,-2.382443,-1.927959,-0.496578,10.653410,-2.792372,2.500000,-0.217626,0.180000
7.240000,-0.657714,-0.244333,-2.418899,-1.719004,-0.452960,10.247795,-2.851903,2.500000,-0.225008,0.180000
7.260000,-0.662689,-0.252992,-2.451254,-1.517791,-0.413192,9.880677,-2.878375,2.500000,-0.231309,0.180000
7.280000,-0.667828,-0.260857,-2.479656,-1.323472,-0.372847,9.559282,-2.871255,2.500000,-0.236641,0.180000
7.300000,-0.673117,-0.267878,-2.504233,-1.135073,-0.328274,9.289784,-2.830452,2.500000,-0.241101,0.180000
7.320000,-0.678537,-0.273940,-2.525091,-0.951502,-0.276611,9.077163,-2.756323,2.500000,-0.244772,0.180000
7.340000,-0.684067,-0.278881,-2.542317,-0.771581,-0.215774,8.925170,-2.649668,2.500000,-0.247723,0.180000
7.360000,-0.689684,-0.282501,-2.555971,-0.594073,-0.144426,8.836338,-2.511722,2.500000,-0.250011,0.180000
7.380000,-0.695357,-0.284583,-2.566088,-0.417698,-0.061944,8.812019,-2.344140,2.500000,-0.251675,0.180000
7.400000,-0.701055,-0.284905,-2.572677,-0.241161,0.031617,8.852441,-2.148976,2.500000,-0.252746,0.180000
7.420000,-0.706740,-0.283249,-2.575724,-0.063174,0.135553,8.956743,-1.928654,2.500000,-0.253237,0.180000
7.440000,-0.712371,-0.279422,-2.575186,0.117522,0.248531,9.122992,-1.685938,2.500000,-0.253150,0.180000
7.460000,-0.717902,-0.273261,-2.570997,0.302139,0.368593,9.348179,-1.423897,2.500000,-0.252474,0.180000
7.480000,-0.723285,-0.264648,-2.563067,0.491815,0.493152,9.628187,-1.145858,2.500000,-0.251181,0.180000
7.500000,-0.728471,-0.253526,-2.551284,0.687597,0.618983,9.957751,-0.855370,2.500000,-0.249231,0.180000
7.520000,-0.733409,-0.239906,-2.535516,0.890413,0.742199,10.330407,-0.556147,2.500000,-0.246567,0.180000
7.540000,-0.738051,-0.223886,-2.515615,1.101050,0.858241,10.738481,-0.252024,2.500000,-0.243117,0.180000
7.560000,-0.742350,-0.205659,-2.491418,1.320129,0.961875,11.173125,0.053097,2.500000,-0.238793,0.180000
7.580000,-0.746265,-0.185533,-2.462751,1.548086,1.047224,11.624460,0.355300,2.500000,-0.233490,0.180000
7.600000,-0.749761,-0.163935,-2.429434,1.785148,1.107838,12.081863,0.650710,2.500000,-0.227086,0.180000
7.620000,-0.752816,-0.141430,-2.391284,2.031328,1.136829,12.534429,0.935545,2.500000,-0.219444,0.180000
7.640000,-0.755417,-0.118720,-2.348121,2.286424,1.127073,12.971658,1.206170,2.500000,-0.210413,0.180000
7.660000,-0.757569,-0.096652,-2.299770,2.550030,1.071494,13.384328,1.459142,2.500000,-0.199831,0.180000
7.680000,-0.759294,-0.076211,-2.246067,2.821586,0.963404,13.765514,1.691267,2.500000,-0.187533,0.180000
7.700000,-0.760636,-0.058506,-2.186858,3.100417,0.796896,14.111665,1.899638,2.500000,-0.173348,0.180000
7.720000,-0.761661,-0.044756,-2.122006,3.385822,0.567228,14.423537,2.081678,2.500000,-0.157116,0.180000
7.740000,-0.762461,-0.036260,-2.051386,3.677167,0.271168,14.706849,2.235178,2.500000,-0.138691,0.180000
7.760000,-0.763155,-0.034362,-1.974883,3.973977,-0.092718,14.972442,2.358327,2.500000,-0.117954,0.180000
7.780000,-0.763888,-0.040417,-1.892392,4.276048,-0.523877,15.235795,2.449741,2.500000,-0.094824,0.180000
7.800000,-0.764834,-0.055748,-1.803805,4.583520,-1.019595,15.515772,2.508479,2.500000,-0.069272,0.180000
7.820000,-0.766188,-0.081598,-1.709012,4.896925,-1.574758,15.832472,2.534062,2.500000,-0.041333,0.180000
7.840000,-0.768175,-0.119081,-1.607883,5.217184,-2.181345,16.203957,2.526481,2.500000,-0.011123,0.180000
7.860000,-0.771036,-0.169117,-1.500270,5.545527,-2.827416,16.641424,2.486192,2.500000,0.021140,0.180000
7.880000,-0.775028,-0.232322,-1.385999,5.883261,-3.495139,17.141987,2.414118,2.500000,0.055124,0.180000
7.900000,-0.780418,-0.308892,-1.264870,6.231454,-4.157608,17.677801,2.311629,2.500000,0.090353,0.180000
7.920000,-0.787469,-0.398324,-1.136670,6.590169,-4.773592,18.179770,2.180531,2.500000,0.126185,0.180000
7.940000,-0.796426,-0.499110,-1.001205,6.957529,-5.280754,18.515097,2.023033,2.500000,0.161786,0.180000
7.960000,-0.807490,-0.608237,-0.858344,7.328222,-5.588309,18.461428,1.841718,2.500000,0.196107,0.180000
7.980000,-0.820777,-0.720507,-0.708126,7.691250,-5.573709,17.690375,1.639505,2.500000,0.227875,0.180000
8.000000,-0.836280,-0.828082,-0.550866,8.028306,-5.095502,15.794228,1.419603,2.500000,0.255621,0.180000
8.020000,-0.853800,-0.920438,-0.387341,8.313022,-4.036535,12.405002,1.185469,2.500000,0.277775,0.180000
8.040000,-0.872915,-0.985531,-0.218907,8.513782,-2.382556,7.426773,0.940748,2.500000,0.292841,0.180000
8.060000,-0.892968,-1.012827,-0.047541,8.602121,-0.299125,1.274986,0.689220,2.500000,0.299661,0.180000
8.080000,-0.913138,-0.996885,0.124324,8.563092,1.875846,-5.129740,0.434744,2.500000,0.297685,0.180000
8.100000,-0.932567,-0.939743,0.294166,8.402297,3.762480,-10.741979,0.181194,2.500000,0.287113,0.180000
8.120000,-0.950510,-0.850062,0.459761,8.143375,5.104102,-14.878519,-0.067600,2.500000,0.268848,0.180000
8.140000,-0.966432,-0.739678,0.619458,7.817940,5.836431,-17.412684,-0.307913,2.500000,0.244258,0.180000
8.160000,-0.980037,-0.620139,0.772235,7.455743,6.040441,-18.619829,-0.536188,2.500000,0.214906,0.180000
8.180000,-0.991238,-0.500650,0.917594,7.079211,5.855653,-18.915336,-0.749087,2.500000,0.182320,0.180000
8.200000,-1.000106,-0.387593,1.055405,6.702668,5.418007,-18.676804,-0.943554,2.500000,0.147863,0.180000
8.220000,-1.006811,-0.284896,1.185753,6.333844,4.834255,-18.179126,-1.116857,2.500000,0.112680,0.180000
8.240000,-1.011585,-0.194691,1.308833,5.976058,4.179569,-17.596217,-1.266642,2.500000,0.077693,0.180000
8.260000,-1.014688,-0.117850,1.424873,5.629901,3.503756,-17.025344,-1.390964,2.500000,0.043622,0.180000
8.280000,-1.016389,-0.054461,1.534102,5.294643,2.839089,-16.512588,-1.488326,2.500000,0.011006,0.180000
8.300000,-1.016954,-0.004074,1.636722,4.968915,2.206239,-16.072243,-1.557705,2.500000,-0.019764,0.180000
8.320000,-1.016634,0.034091,1.732912,4.651295,1.618586,-15.700201,-1.598564,2.500000,-0.048422,0.180000
8.340000,-1.015665,0.061029,1.822820,4.340543,1.084764,-15.382664,-1.610867,2.500000,-0.074809,0.180000
8.360000,-1.014260,0.077877,1.906573,4.035744,0.610155,-15.101847,-1.595080,2.500000,-0.098851,0.180000
8.380000,-1.012609,0.085849,1.984286,3.736344,0.197663,-14.839723,-1.552158,2.500000,-0.120542,0.180000
8.400000,-1.010877,0.086203,2.056062,3.442137,-0.151877,-14.580482,-1.483534,2.500000,-0.139933,0.180000
8.420000,-1.009203,0.080188,2.122006,3.153188,-0.439492,-14.312044,-1.391092,2.500000,-0.157115,0.180000
8.440000,-1.007704,0.069019,2.182226,2.869767,-0.667862,-14.026804,-1.277130,2.500000,-0.172212,0.180000
8.460000,-1.006469,0.053841,2.236836,2.592250,-0.841103,-13.721756,-1.144324,2.500000,-0.185363,0.180000
8.480000,-1.005570,0.035707,2.285958,2.321022,-0.964485,-13.398125,-0.995675,2.500000,-0.196722,0.180000
8.500000,-1.005054,0.015554,2.329721,2.056417,-1.044090,-13.060641,-0.834458,2.500000,-0.206443,0.180000
8.520000,-1.004955,-0.005808,2.368260,1.798641,-1.086470,-12.716635,-0.664157,2.500000,-0.214676,0.180000
8.540000,-1.005290,-0.027701,2.401713,1.547735,-1.098310,-12.375085,-0.488402,2.500000,-0.221565,0.180000
8.560000,-1.006063,-0.049581,2.430215,1.303556,-1.086135,-12.045737,-0.310901,2.500000,-0.227239,0.180000
8.580000,-1.007270,-0.071028,2.453898,1.065759,-1.056073,-11.738357,-0.135370,2.500000,-0.231813,0.180000
8.600000,-1.008900,-0.091742,2.472884,0.833813,-1.013676,-11.462152,0.034540,2.500000,-0.235387,0.180000
8.620000,-1.010934,-0.111525,2.487284,0.607010,-0.963801,-11.225360,0.195315,2.500000,-0.238041,0.180000
8.640000,-1.013354,-0.130271,2.497193,0.384489,-0.910530,-11.034969,0.343641,2.500000,-0.239838,0.180000
8.660000,-1.016138,-0.147946,2.502686,0.165265,-0.857117,-10.896550,0.476477,2.500000,-0.240824,0.180000
8.680000,-1.019264,-0.164571,2.503818,-0.051746,-0.805964,-10.814149,0.591112,2.500000,-0.241027,0.180000
8.700000,-1.022714,-0.180210,2.500623,-0.267692,-0.758596,-10.790233,0.685219,2.500000,-0.240455,0.180000
8.720000,-1.026467,-0.194944,2.493110,-0.483752,-0.715643,-10.825651,0.756908,2.500000,-0.239100,0.180000
8.740000,-1.030506,-0.208863,2.481264,-0.701108,-0.676820,-10.919610,0.804760,2.500000,-0.236937,0.180000
8.760000,-1.034816,-0.222037,2.465049,-0.920910,-0.640914,-11.069672,0.827866,2.500000,-0.233922,0.180000
8.780000,-1.039383,-0.234505,2.444405,-1.144242,-0.605768,-11.271776,0.825839,2.500000,-0.229995,0.180000
8.800000,-1.044192,-0.246253,2.419249,-1.372092,-0.568289,-11.520319,0.798834,2.500000,-0.225078,0.180000
8.820000,-1.049228,-0.257194,2.389485,-1.605319,-0.524475,-11.808314,0.747545,2.500000,-0.219075,0.180000
8.840000,-1.054473,-0.267157,2.354996,-1.844633,-0.469484,-12.127671,0.673193,2.500000,-0.211878,0.180000
8.860000,-1.059906,-0.275862,2.315655,-2.090576,-0.397753,-12.469624,0.577508,2.500000,-0.203360,0.180000
8.880000,-1.065497,-0.282915,2.271326,-2.343510,-0.303180,-12.825313,0.462697,2.500000,-0.193387,0.180000
8.900000,-1.071208,-0.287795,2.221867,-2.603626,-0.179368,-13.186541,0.331401,2.500000,-0.181812,0.180000
8.920000,-1.076990,-0.289852,2.167133,-2.870962,-0.019928,-13.546618,0.186645,2.500000,-0.168485,0.180000
8.940000,-1.082778,-0.288314,2.106981,-3.145454,0.181170,-13.901254,0.031779,2.500000,-0.153258,0.180000
8.960000,-1.088492,-0.282292,2.041268,-3.426970,0.429225,-14.249361,-0.129590,2.500000,-0.135992,0.180000
8.980000,-1.094033,-0.270803,1.969856,-3.715399,0.728433,-14.593604,-0.293669,2.500000,-0.116566,0.180000
9.000000,-1.099281,-0.252795,1.892606,-4.010730,1.081544,-14.940540,-0.456558,2.500000,-0.094885,0.180000
9.020000,-1.104094,-0.227176,1.809380,-4.313107,1.489480,-15.300193,-0.614331,2.500000,-0.070898,0.180000
9.040000,-1.108310,-0.192858,1.720033,-4.622905,1.950950,-15.684813,-0.763116,2.500000,-0.044605,0.180000
9.060000,-1.111744,-0.148809,1.624410,-4.940745,2.461859,-16.106630,-0.899182,2.500000,-0.016076,0.180000
9.080000,-1.114191,-0.094105,1.522343,-5.267477,3.014374,-16.574141,-1.019016,2.500000,0.014530,0.180000
9.100000,-1.115432,-0.028041,1.413646,-5.604016,3.595292,-17.086323,-1.119398,2.500000,0.046951,0.180000
9.120000,-1.115235,0.049754,1.298113,-5.951096,4.183410,-17.623666,-1.197480,2.500000,0.080795,0.180000
9.140000,-1.113364,0.139128,1.175530,-6.308806,4.745462,-18.134749,-1.250844,2.500000,0.115516,0.180000
9.160000,-1.109599,0.239062,1.045699,-6.675640,5.230108,-18.516980,-1.277565,2.500000,0.150389,0.180000
9.180000,-1.103746,0.347313,0.908470,-7.047452,5.561390,-18.593008,-1.276254,2.500000,0.184486,0.180000
9.200000,-1.095677,0.459802,0.763823,-7.415544,5.633646,-18.090094,-1.246098,2.500000,0.216659,0.180000
9.220000,-1.085368,0.570069,0.611973,-7.764801,5.316641,-16.645731,-1.186886,2.500000,0.245555,0.180000
9.240000,-1.072950,0.669011,0.453507,-8.072522,4.483767,-13.880830,-1.099020,2.500000,0.269675,0.180000
9.260000,-1.058757,0.745541,0.289542,-8.309697,3.073915,-9.578074,-0.983519,2.500000,0.287512,0.180000
9.280000,-1.043352,0.788635,0.121791,-8.446506,1.170557,-3.922842,-0.842002,2.500000,0.297778,0.180000
9.300000,-1.027486,0.790791,-0.047507,-8.462195,-0.964217,2.381655,-0.676670,2.500000,0.299662,0.180000
9.320000,-1.012002,0.750965,-0.215864,-8.353646,-2.966275,8.331085,-0.490264,2.500000,0.293038,0.180000
9.340000,-0.997689,0.675135,-0.380930,-8.137074,-4.525544,13.080578,-0.286017,2.500000,0.278496,0.180000
9.360000,-0.985166,0.573883,-0.540816,-7.840897,-5.499601,16.275472,-0.067592,2.500000,0.257187,0.180000
9.380000,-0.974825,0.458910,-0.694240,-7.495677,-5.912478,18.034049,0.160981,2.500000,0.230562,0.180000
9.400000,-0.966833,0.340352,-0.840486,-7.126700,-5.880722,18.718610,0.395394,2.500000,0.200130,0.180000
9.420000,-0.961184,0.225731,-0.979268,-6.751461,-5.540783,18.721476,0.631136,2.500000,0.167289,0.180000
9.440000,-0.957744,0.119989,-1.110573,-6.380265,-5.009635,18.357204,0.863591,2.500000,0.133244,0.180000
9.460000,-0.956305,0.026037,-1.234540,-6.018176,-4.373914,17.839671,1.088129,2.500000,0.098987,0.180000
9.480000,-0.956614,-0.054671,-1.351372,-5.666828,-3.692893,17.297681,1.300201,2.500000,0.065300,0.180000
9.500000,-0.958400,-0.121640,-1.461283,-5.325968,-3.005678,16.799560,1.495437,2.500000,0.032788,0.180000
9.520000,-0.961389,-0.175027,-1.564472,-4.994356,-2.337703,16.374313,1.669734,2.500000,0.001897,0.180000
9.540000,-0.965314,-0.215391,-1.661109,-4.670469,-1.705730,16.026968,1.819351,2.500000,-0.027057,0.180000
9.560000,-0.969924,-0.243571,-1.751333,-4.352815,-1.120958,15.748812,1.940981,2.500000,-0.053867,0.180000
9.580000,-0.974983,-0.260595,-1.835255,-4.040160,-0.590980,15.524123,2.031834,2.500000,-0.078416,0.180000
9.600000,-0.980281,-0.267610,-1.912966,-3.731616,-0.120817,15.334608,2.089695,2.500000,-0.100660,0.180000
9.620000,-0.985629,-0.265845,-1.984543,-3.426658,0.286559,15.162415,2.112977,2.500000,-0.120613,0.180000
9.640000,-0.990864,-0.256575,-2.050055,-3.125109,0.629966,14.992111,2.100760,2.500000,-0.138336,0.180000
9.660000,-0.995850,-0.241072,-2.109571,-2.827044,0.909901,14.811922,2.052819,2.500000,-0.153925,0.180000
9.680000,-1.000474,-0.220588,-2.163162,-2.532745,1.128376,14.614324,1.969634,2.500000,-0.167498,0.180000
9.700000,-1.004649,-0.196324,-2.210908,-2.242608,1.288747,14.396088,1.852388,2.500000,-0.179186,0.180000
9.720000,-1.008309,-0.169397,-2.252897,-1.957039,1.395475,14.157928,1.702947,2.500000,-0.189127,0.180000
9.740000,-1.011413,-0.140828,-2.289223,-1.676398,1.453826,13.903823,1.523830,2.500000,-0.197460,0.180000
9.760000,-1.013938,-0.111528,-2.319987,-1.400949,1.469561,13.640190,1.318161,2.500000,-0.204314,0.180000
9.780000,-1.015875,-0.082289,-2.345296,-1.130801,1.448640,13.375037,1.089612,2.500000,-0.209808,0.180000
9.800000,-1.017234,-0.053787,-2.365254,-0.865899,1.396954,13.117152,0.842325,2.500000,-0.214045,0.180000
9.820000,-1.018035,-0.026579,-2.379965,-0.606007,1.320098,12.875424,0.580838,2.500000,-0.217114,0.180000
9.840000,-1.018309,-0.001116,-2.389525,-0.350718,1.223201,12.658295,0.309988,2.500000,-0.219083,0.180000
9.860000,-1.018094,0.022246,-2.394021,-0.099461,1.110786,12.473353,0.034813,2.500000,-0.220003,0.180000
9.880000,-1.017435,0.043237,-2.393526,0.148474,0.986676,12.327041,-0.239548,2.500000,-0.219902,0.180000
9.900000,-1.016381,0.061655,-2.388099,0.393913,0.853914,12.224460,-0.507967,2.500000,-0.218791,0.180000
9.920000,-1.014987,0.077351,-2.377780,0.637769,0.714710,12.169244,-0.765427,2.500000,-0.216661,0.180000
9.940000,-1.013306,0.090210,-2.362592,0.881013,0.570397,12.163503,-1.007133,2.500000,-0.213485,0.180000
9.960000,-1.011398,0.100136,-2.342537,1.124643,0.421399,12.207805,-1.228611,2.500000,-0.209215,0.180000
9.980000,-1.009321,0.107032,-2.317597,1.369653,0.267215,12.301235,-1.425803,2.500000,-0.203788,0.180000
10.000000,-1.007138,0.110780,-2.287735,1.617005,0.106425,12.441517,-1.595154,2.500000,-0.197124,0.180000
10.020000,-1.004912,0.111229,-2.252895,1.867603,-0.063269,12.625230,-1.733689,2.500000,-0.189127,0.180000
10.040000,-1.002712,0.108170,-2.213004,2.122275,-0.244970,12.848132,-1.839077,2.500000,-0.179689,0.180000
10.060000,-1.000610,0.101325,-2.167972,2.381759,-0.442461,13.105589,-1.909679,2.500000,-0.168693,0.180000
10.080000,-0.998686,0.090338,-2.117697,2.646699,-0.660030,13.393122,-1.944592,2.500000,-0.156013,0.180000
10.100000,-0.997027,0.074760,-2.062064,2.917659,-0.902238,13.707000,-1.943660,2.500000,-0.141523,0.180000
10.120000,-0.995730,0.054053,-2.000947,3.195139,-1.173645,14.044862,-1.907485,2.500000,-0.125102,0.180000
10.140000,-0.994904,0.027591,-1.934212,3.479610,-1.478477,14.406230,-1.837411,2.500000,-0.106641,0.180000
10.160000,-0.994670,-0.005331,-1.861713,3.771556,-1.820267,14.792814,-1.735497,2.500000,-0.086049,0.180000
10.180000,-0.995165,-0.045482,-1.783296,4.071516,-2.201411,15.208424,-1.604474,2.500000,-0.063271,0.180000
10.200000,-0.996542,-0.093657,-1.698795,4.380121,-2.622641,15.658283,-1.447680,2.500000,-0.038295,0.180000
10.220000,-0.998970,-0.150643,-1.608029,4.698106,-3.082298,16.147443,-1.268994,2.500000,-0.011167,0.180000
10.240000,-1.002632,-0.217172,-1.510803,5.026296,-3.575278,16.677861,-1.072745,2.500000,0.017987,0.180000
10.260000,-1.007724,-0.293813,-1.406904,5.365465,-4.091353,17.243478,-0.863617,2.500000,0.048948,0.180000
10.280000,-1.014454,-0.380857,-1.296108,5.716113,-4.612608,17.822295,-0.646547,2.500000,0.081374,0.180000
10.300000,-1.023028,-0.478161,-1.178183,6.078126,-5.109715,18.364298,-0.426612,2.500000,0.114781,0.180000
10.320000,-1.033643,-0.584787,-1.052917,6.449836,-5.536260,18.773811,-0.208912,2.500000,0.148512,0.180000
10.340000,-1.046467,-0.698677,-0.920152,6.827102,-5.822612,18.887512,0.001540,2.500000,0.181710,0.180000
10.360000,-1.061614,-0.816113,-0.779848,7.201717,-5.870950,18.454125,0.199938,2.500000,0.213306,0.180000
10.380000,-1.079096,-0.931115,-0.632194,7.559393,-5.558173,17.134752,0.381791,2.500000,0.242020,0.180000
10.400000,-1.098786,-1.035183,-0.477727,7.878703,-4.759200,14.561061,0.543027,2.500000,0.266413,0.180000
10.420000,-1.120361,-1.117726,-0.317487,8.131769,-3.400921,10.489067,0.680091,2.500000,0.285007,0.180000
10.440000,-1.143278,-1.167811,-0.153098,8.288875,-1.537331,5.025641,0.790028,2.500000,0.296491,0.180000
10.460000,-1.166801,-1.177323,0.013274,8.327437,0.605874,-1.226727,0.870553,2.500000,0.299974,0.180000
10.480000,-1.190084,-1.144020,0.179161,8.240927,2.684143,-7.315594,0.920111,2.500000,0.295198,0.180000
10.500000,-1.212306,-1.072567,0.342158,8.041900,4.375797,-12.356000,0.937917,2.500000,0.282610,0.180000
10.520000,-1.232797,-0.972767,0.500263,7.756805,5.506465,-15.895183,0.923976,2.500000,0.263237,0.180000
10.540000,-1.251105,-0.856119,0.652059,7.415982,6.069690,-17.962258,0.879092,2.500000,0.238451,0.180000
10.560000,-1.267000,-0.733100,0.796709,7.046018,6.165287,-18.874436,0.804854,2.500000,0.209719,0.180000
10.580000,-1.280441,-0.611740,0.933835,6.666117,5.925538,-19.017618,0.703605,2.500000,0.178427,0.180000
10.600000,-1.291518,-0.497510,1.063369,6.288231,5.470088,-18.719996,0.578392,2.500000,0.145779,0.180000
10.620000,-1.300411,-0.393760,1.185421,5.918684,4.890189,-18.214609,0.432902,2.500000,0.112772,0.180000
10.640000,-1.307350,-0.302303,1.300189,5.560038,4.249353,-17.648207,0.271380,2.500000,0.080195,0.180000
10.660000,-1.312590,-0.223913,1.407898,5.212612,3.589673,-17.103832,0.098534,2.500000,0.048654,0.180000
10.680000,-1.316395,-0.158658,1.508762,4.875461,2.938356,-16.622152,-0.080571,2.500000,0.018598,0.180000
10.700000,-1.319022,-0.106197,1.602975,4.547192,2.313085,-16.217502,-0.260630,2.500000,-0.009652,0.180000
10.720000,-1.320723,-0.065885,1.690699,4.226255,1.725407,-15.888636,-0.436224,2.500000,-0.035885,0.180000
10.740000,-1.321733,-0.036881,1.772065,3.911210,1.183020,-15.625789,-0.601943,2.500000,-0.059974,0.180000
10.760000,-1.322268,-0.018226,1.847178,3.600875,0.691124,-15.415181,-0.752521,2.500000,-0.081863,0.180000
10.780000,-1.322524,-0.008876,1.916125,3.294353,0.253124,-15.241958,-0.882959,2.500000,-0.101552,0.180000
10.800000,-1.322677,-0.007729,1.978974,2.991041,-0.128975,-15.092102,-0.988656,2.500000,-0.119081,0.180000
10.820000,-1.322880,-0.013656,2.035786,2.690595,-0.454375,-14.953640,-1.065517,2.500000,-0.134524,0.180000
10.840000,-1.323263,-0.025527,2.086616,2.392881,-0.723358,-14.817339,-1.110070,2.500000,-0.147974,0.180000
10.860000,-1.323934,-0.042223,2.131519,2.097928,-0.937165,-14.676977,-1.119555,2.500000,-0.159540,0.180000
10.880000,-1.324977,-0.062660,2.170552,1.805853,-1.097879,-14.529303,-1.092003,2.500000,-0.169332,0.180000
10.900000,-1.326458,-0.085802,2.203774,1.516809,-1.208254,-14.373746,-1.026305,2.500000,-0.177464,0.180000
10.920000,-1.328421,-0.110676,2.231246,1.230944,-1.271547,-14.211963,-0.922255,2.500000,-0.184042,0.180000
10.940000,-1.330891,-0.136374,2.253033,0.948350,-1.291335,-14.047329,-0.780572,2.500000,-0.189159,0.180000
10.960000,-1.333876,-0.162064,2.269202,0.669040,-1.271343,-13.884400,-0.602913,2.500000,-0.192899,0.180000
10.980000,-1.337368,-0.186987,2.279816,0.392928,-1.215291,-13.728429,-0.391848,2.500000,-0.195327,0.180000
11.000000,-1.341346,-0.210459,2.284939,0.119819,-1.126759,-13.584949,-0.150832,2.500000,-0.196491,0.180000
11.020000,-1.345773,-0.231864,2.284627,-0.150590,-1.009082,-13.459435,0.115857,2.500000,-0.196420,0.180000
11.040000,-1.350603,-0.250648,2.278931,-0.418712,-0.865262,-13.357049,0.403192,2.500000,-0.195125,0.180000
11.060000,-1.355778,-0.266317,2.267890,-0.685058,-0.697892,-13.282461,0.705494,2.500000,-0.192598,0.180000
11.080000,-1.361232,-0.278421,2.251536,-0.950223,-0.509103,-13.239727,1.016540,2.500000,-0.188810,0.180000
11.100000,-1.366888,-0.286549,2.229885,-1.214882,-0.300512,-13.232226,1.329688,2.500000,-0.183719,0.180000
11.120000,-1.372664,-0.290317,2.202939,-1.479766,-0.073193,-13.262657,1.638016,2.500000,-0.177263,0.180000
11.140000,-1.378469,-0.289356,2.170687,-1.745655,0.172348,-13.333077,1.934464,2.500000,-0.169366,0.180000
11.160000,-1.384205,-0.283301,2.133101,-2.013365,0.436170,-13.445004,2.211987,2.500000,-0.159941,0.180000
11.180000,-1.389765,-0.271784,2.090135,-2.283739,0.718871,-13.599578,2.463707,2.500000,-0.148892,0.180000
11.200000,-1.395037,-0.254414,2.041728,-2.557639,1.021527,-13.797764,2.683066,2.500000,-0.136115,0.180000
11.220000,-1.399900,-0.230780,1.987800,-2.835948,1.345589,-14.040589,2.863979,2.500000,-0.121507,0.180000
11.240000,-1.404223,-0.200436,1.928255,-3.119569,1.692722,-14.329380,3.000967,2.500000,-0.104968,0.180000
11.260000,-1.407869,-0.162906,1.862976,-3.409441,2.064589,-14.665921,3.089295,2.500000,-0.086412,0.180000
11.280000,-1.410688,-0.117680,1.791829,-3.706539,2.462533,-15.052434,3.125090,2.500000,-0.065771,0.180000
11.300000,-1.412522,-0.064226,1.714659,-4.011887,2.887139,-15.491230,3.105435,2.500000,-0.043010,0.180000
11.320000,-1.413199,-0.002020,1.631291,-4.326548,3.337596,-15.983784,3.028462,2.500000,-0.018137,0.180000
11.340000,-1.412541,0.069426,1.541528,-4.651583,3.810762,-16.528861,2.893408,2.500000,0.008779,0.180000
